StudyHours,Attendance,Resources,Extracurricular,Motivation,Internet,Gender,Age,LearningStyle,OnlineCourses,Discussions,AssignmentCompletion,ExamScore,EduTech,StressLevel,FinalGrade,ActiveLearner,PassStatus
20.0,91.0,Medium,No,Medium,Yes,Male,25.0,3,20.0,1,59.0,84.0,1,0,B,No,Pass
20.0,91.0,Medium,Yes,High,Yes,Male,25.0,3,20.0,1,59.0,84.0,1,0,B,Yes,Pass
16.0,74.0,High,Yes,Low,Yes,Male,19.0,3,1.0,0,61.0,66.0,1,2,C,Yes,Pass
16.0,74.0,High,Yes,Low,Yes,Male,28.0,0,13.0,1,82.0,68.0,1,0,C,Yes,Pass
16.0,74.0,High,No,Low,Yes,Male,19.0,3,1.0,0,61.0,66.0,1,2,C,No,Pass
16.0,74.0,High,No,Low,Yes,Male,28.0,0,13.0,1,82.0,68.0,1,0,C,No,Pass
16.0,74.0,High,No,Medium,Yes,Male,19.0,3,1.0,0,61.0,66.0,1,2,C,No,Pass
16.0,74.0,High,No,Medium,Yes,Male,28.0,0,13.0,1,82.0,68.0,1,0,C,No,Pass
19.0,82.0,High,Yes,Medium,Yes,Male,23.0,0,12.0,1,64.0,59.0,0,1,C,Yes,Pass
19.0,82.0,High,Yes,Medium,Yes,Male,29.0,1,18.0,1,86.0,76.0,0,2,B,Yes,Pass
19.0,82.0,High,Yes,Medium,Yes,Male,29.0,1,13.0,0,99.0,62.0,1,2,C,Yes,Pass
19.0,82.0,High,Yes,Medium,Yes,Male,18.0,0,5.0,1,68.0,90.0,0,1,A,Yes,Pass
19.0,82.0,Low,No,Medium,Yes,Male,23.0,0,12.0,1,64.0,59.0,0,1,C,No,Pass
19.0,82.0,Low,No,Medium,Yes,Male,29.0,1,18.0,1,86.0,76.0,0,2,B,No,Pass
19.0,82.0,Low,No,Medium,Yes,Male,29.0,1,13.0,0,99.0,62.0,1,2,C,No,Pass
19.0,82.0,Low,No,Medium,Yes,Male,18.0,0,5.0,1,68.0,90.0,0,1,A,No,Pass
19.0,82.0,Medium,No,Low,Yes,Male,23.0,0,12.0,1,64.0,59.0,0,1,C,No,Pass
19.0,82.0,Medium,No,Low,Yes,Male,29.0,1,18.0,1,86.0,76.0,0,2,B,No,Pass
19.0,82.0,Medium,No,Low,Yes,Male,29.0,1,13.0,0,99.0,62.0,1,2,C,No,Pass
19.0,82.0,Medium,No,Low,Yes,Male,18.0,0,5.0,1,68.0,90.0,0,1,A,No,Pass
19.0,82.0,Medium,No,Medium,Yes,Male,23.0,0,12.0,1,64.0,59.0,0,1,C,No,Pass
19.0,82.0,Medium,No,Medium,Yes,Male,29.0,1,18.0,1,86.0,76.0,0,2,B,No,Pass
19.0,82.0,Medium,No,Medium,Yes,Male,29.0,1,13.0,0,99.0,62.0,1,2,C,No,Pass
19.0,82.0,Medium,No,Medium,Yes,Male,18.0,0,5.0,1,68.0,90.0,0,1,A,No,Pass
23.0,69.0,Medium,Yes,High,Yes,Female,25.0,1,2.0,0,67.0,53.0,0,2,D,Yes,Fail
23.0,69.0,Medium,Yes,High,Yes,Female,22.0,3,3.0,0,86.0,40.0,1,0,D,Yes,Fail
8.0,80.0,Low,No,High,Yes,Female,23.0,1,4.0,1,67.0,43.0,1,2,D,No,Fail
19.0,71.0,High,No,High,Yes,Female,28.0,0,17.0,0,67.0,66.0,1,2,C,No,Pass
19.0,71.0,High,No,High,Yes,Female,22.0,0,2.0,1,68.0,57.0,1,2,C,No,Pass
19.0,71.0,High,No,High,Yes,Female,23.0,1,3.0,1,73.0,77.0,1,2,B,No,Pass
19.0,71.0,Medium,Yes,Medium,Yes,Female,28.0,0,17.0,0,67.0,66.0,1,2,C,Yes,Pass
19.0,71.0,Medium,Yes,Medium,Yes,Female,22.0,0,2.0,1,68.0,57.0,1,2,C,Yes,Pass
19.0,71.0,Medium,Yes,Medium,Yes,Female,23.0,1,3.0,1,73.0,77.0,1,2,B,Yes,Pass
19.0,71.0,Medium,Yes,Low,Yes,Female,28.0,0,17.0,0,67.0,66.0,1,2,C,Yes,Pass
19.0,71.0,Medium,Yes,Low,Yes,Female,22.0,0,2.0,1,68.0,57.0,1,2,C,Yes,Pass
19.0,71.0,Medium,Yes,Low,Yes,Female,23.0,1,3.0,1,73.0,77.0,1,2,B,Yes,Pass
19.0,71.0,High,Yes,Low,Yes,Female,28.0,0,17.0,0,67.0,66.0,1,2,C,Yes,Pass
19.0,71.0,High,Yes,Low,Yes,Female,22.0,0,2.0,1,68.0,57.0,1,2,C,Yes,Pass
19.0,71.0,High,Yes,Low,Yes,Female,23.0,1,3.0,1,73.0,77.0,1,2,B,Yes,Pass
13.0,67.0,Medium,Yes,High,Yes,Male,19.0,1,12.0,0,78.0,62.0,0,2,C,Yes,Pass
13.0,67.0,Medium,Yes,High,Yes,Male,26.0,0,19.0,1,77.0,52.0,1,1,D,Yes,Fail
13.0,67.0,Medium,Yes,High,Yes,Male,26.0,0,2.0,0,50.0,54.0,1,1,D,Yes,Fail
13.0,67.0,Medium,Yes,Medium,Yes,Male,19.0,1,12.0,0,78.0,62.0,0,2,C,Yes,Pass
13.0,67.0,Medium,Yes,Medium,Yes,Male,26.0,0,19.0,1,77.0,52.0,1,1,D,Yes,Fail
13.0,67.0,Medium,Yes,Medium,Yes,Male,26.0,0,2.0,0,50.0,54.0,1,1,D,Yes,Fail
13.0,67.0,Low,Yes,Medium,Yes,Male,19.0,1,12.0,0,78.0,62.0,0,2,C,Yes,Pass
13.0,67.0,Low,Yes,Medium,Yes,Male,26.0,0,19.0,1,77.0,52.0,1,1,D,Yes,Fail
13.0,67.0,Low,Yes,Medium,Yes,Male,26.0,0,2.0,0,50.0,54.0,1,1,D,Yes,Fail
13.0,67.0,High,Yes,Medium,Yes,Male,19.0,1,12.0,0,78.0,62.0,0,2,C,Yes,Pass
13.0,67.0,High,Yes,Medium,Yes,Male,26.0,0,19.0,1,77.0,52.0,1,1,D,Yes,Fail
13.0,67.0,High,Yes,Medium,Yes,Male,26.0,0,2.0,0,50.0,54.0,1,1,D,Yes,Fail
16.0,93.0,Medium,Yes,Medium,Yes,Female,27.0,1,6.0,1,84.0,46.0,1,1,D,Yes,Fail
16.0,93.0,High,Yes,Low,Yes,Female,27.0,1,6.0,1,84.0,46.0,1,1,D,Yes,Fail
18.0,68.0,Medium,No,High,Yes,Female,25.0,2,11.0,1,80.0,80.0,1,2,B,No,Pass
18.0,68.0,Medium,No,High,Yes,Female,20.0,1,10.0,0,55.0,79.0,0,1,B,No,Pass
18.0,68.0,High,No,Medium,Yes,Female,25.0,2,11.0,1,80.0,80.0,1,2,B,No,Pass
18.0,68.0,High,No,Medium,Yes,Female,20.0,1,10.0,0,55.0,79.0,0,1,B,No,Pass
18.0,67.0,Medium,No,Medium,Yes,Female,27.0,3,0.0,1,57.0,79.0,0,2,B,No,Pass
18.0,67.0,Medium,No,Medium,Yes,Female,24.0,0,15.0,1,62.0,85.0,1,2,A,No,Pass
18.0,67.0,Medium,No,Medium,Yes,Female,27.0,1,9.0,1,61.0,76.0,0,2,B,No,Pass
18.0,67.0,High,Yes,Low,Yes,Female,27.0,3,0.0,1,57.0,79.0,0,2,B,Yes,Pass
18.0,67.0,High,Yes,Low,Yes,Female,24.0,0,15.0,1,62.0,85.0,1,2,A,Yes,Pass
18.0,67.0,High,Yes,Low,Yes,Female,27.0,1,9.0,1,61.0,76.0,0,2,B,Yes,Pass
21.0,66.0,Medium,No,Low,No,Male,21.0,2,16.0,0,68.0,72.0,0,2,B,No,Pass
21.0,66.0,Medium,No,Medium,Yes,Male,21.0,2,16.0,0,68.0,72.0,0,2,B,No,Pass
21.0,66.0,Medium,Yes,Medium,Yes,Male,21.0,2,16.0,0,68.0,72.0,0,2,B,Yes,Pass
26.0,90.0,High,No,Low,Yes,Female,21.0,0,3.0,1,62.0,81.0,0,2,B,No,Pass
26.0,90.0,High,No,Low,Yes,Female,29.0,0,7.0,0,63.0,97.0,1,2,A,No,Pass
26.0,90.0,High,No,Low,Yes,Female,28.0,0,11.0,0,67.0,55.0,1,1,C,No,Pass
26.0,90.0,High,No,Low,Yes,Female,21.0,3,8.0,1,88.0,94.0,1,2,A,No,Pass
26.0,90.0,High,No,Low,Yes,Female,21.0,2,1.0,1,80.0,62.0,1,2,C,No,Pass
26.0,90.0,Medium,Yes,Medium,Yes,Female,21.0,0,3.0,1,62.0,81.0,0,2,B,Yes,Pass
26.0,90.0,Medium,Yes,Medium,Yes,Female,29.0,0,7.0,0,63.0,97.0,1,2,A,Yes,Pass
26.0,90.0,Medium,Yes,Medium,Yes,Female,28.0,0,11.0,0,67.0,55.0,1,1,C,Yes,Pass
26.0,90.0,Medium,Yes,Medium,Yes,Female,21.0,3,8.0,1,88.0,94.0,1,2,A,Yes,Pass
26.0,90.0,Medium,Yes,Medium,Yes,Female,21.0,2,1.0,1,80.0,62.0,1,2,C,Yes,Pass
26.0,90.0,Medium,No,High,Yes,Female,21.0,0,3.0,1,62.0,81.0,0,2,B,No,Pass
26.0,90.0,Medium,No,High,Yes,Female,29.0,0,7.0,0,63.0,97.0,1,2,A,No,Pass
26.0,90.0,Medium,No,High,Yes,Female,28.0,0,11.0,0,67.0,55.0,1,1,C,No,Pass
26.0,90.0,Medium,No,High,Yes,Female,21.0,3,8.0,1,88.0,94.0,1,2,A,No,Pass
26.0,90.0,Medium,No,High,Yes,Female,21.0,2,1.0,1,80.0,62.0,1,2,C,No,Pass
11.0,84.0,Medium,Yes,High,Yes,Female,27.0,1,6.0,1,75.0,43.0,1,2,D,Yes,Fail
11.0,84.0,Medium,No,Low,Yes,Female,27.0,1,6.0,1,75.0,43.0,1,2,D,No,Fail
11.0,84.0,Low,Yes,Low,Yes,Female,27.0,1,6.0,1,75.0,43.0,1,2,D,Yes,Fail
5.0,87.0,Low,No,Medium,Yes,Female,26.0,0,19.0,1,77.0,59.0,0,1,C,No,Pass
19.0,86.0,Low,No,Low,Yes,Male,20.0,0,20.0,1,56.0,70.0,1,2,B,No,Pass
19.0,86.0,High,Yes,High,Yes,Male,20.0,0,20.0,1,56.0,70.0,1,2,B,Yes,Pass
19.0,86.0,Medium,No,Medium,Yes,Male,20.0,0,20.0,1,56.0,70.0,1,2,B,No,Pass
19.0,86.0,Medium,Yes,Low,Yes,Male,20.0,0,20.0,1,56.0,70.0,1,2,B,Yes,Pass
13.0,60.0,Medium,Yes,Medium,Yes,Male,28.0,0,8.0,0,71.0,92.0,0,1,A,Yes,Pass
13.0,60.0,Medium,No,Low,Yes,Male,28.0,0,8.0,0,71.0,92.0,0,1,A,No,Pass
13.0,60.0,Low,No,Low,Yes,Male,28.0,0,8.0,0,71.0,92.0,0,1,A,No,Pass
13.0,60.0,Medium,No,High,Yes,Male,28.0,0,8.0,0,71.0,92.0,0,1,A,No,Pass
9.0,61.0,Medium,Yes,Low,No,Male,25.0,1,3.0,0,70.0,83.0,1,1,B,Yes,Pass
9.0,61.0,High,Yes,Medium,Yes,Male,25.0,1,3.0,0,70.0,83.0,1,1,B,Yes,Pass
17.0,71.0,High,Yes,Low,Yes,Female,19.0,2,2.0,0,55.0,46.0,1,0,D,Yes,Fail
17.0,71.0,High,Yes,Low,Yes,Female,29.0,0,14.0,0,72.0,44.0,1,1,D,Yes,Fail
17.0,71.0,High,Yes,Low,Yes,Female,25.0,2,16.0,1,58.0,69.0,1,2,C,Yes,Pass
17.0,71.0,Low,No,Medium,Yes,Female,19.0,2,2.0,0,55.0,46.0,1,0,D,No,Fail
17.0,71.0,Low,No,Medium,Yes,Female,29.0,0,14.0,0,72.0,44.0,1,1,D,No,Fail
17.0,71.0,Low,No,Medium,Yes,Female,25.0,2,16.0,1,58.0,69.0,1,2,C,No,Pass
17.0,71.0,Medium,No,Low,Yes,Female,19.0,2,2.0,0,55.0,46.0,1,0,D,No,Fail
17.0,71.0,Medium,No,Low,Yes,Female,29.0,0,14.0,0,72.0,44.0,1,1,D,No,Fail
17.0,71.0,Medium,No,Low,Yes,Female,25.0,2,16.0,1,58.0,69.0,1,2,C,No,Pass
11.0,61.0,Medium,Yes,High,Yes,Female,27.0,1,20.0,1,80.0,55.0,1,0,C,Yes,Pass
11.0,61.0,Medium,Yes,High,Yes,Female,19.0,0,10.0,1,53.0,46.0,0,2,D,Yes,Fail
11.0,61.0,Medium,Yes,High,Yes,Female,28.0,3,8.0,0,72.0,84.0,1,2,B,Yes,Pass
20.0,74.0,High,No,Low,Yes,Male,21.0,2,19.0,1,59.0,53.0,1,2,D,No,Fail
20.0,74.0,High,No,Low,Yes,Male,27.0,2,6.0,1,96.0,88.0,1,2,A,No,Pass
20.0,74.0,Medium,Yes,High,Yes,Male,21.0,2,19.0,1,59.0,53.0,1,2,D,Yes,Fail
20.0,74.0,Medium,Yes,High,Yes,Male,27.0,2,6.0,1,96.0,88.0,1,2,A,Yes,Pass
20.0,74.0,Medium,No,High,Yes,Male,21.0,2,19.0,1,59.0,53.0,1,2,D,No,Fail
20.0,74.0,Medium,No,High,Yes,Male,27.0,2,6.0,1,96.0,88.0,1,2,A,No,Pass
20.0,74.0,Medium,Yes,Medium,Yes,Male,21.0,2,19.0,1,59.0,53.0,1,2,D,Yes,Fail
20.0,74.0,Medium,Yes,Medium,Yes,Male,27.0,2,6.0,1,96.0,88.0,1,2,A,Yes,Pass
20.0,74.0,Medium,No,Medium,Yes,Male,21.0,2,19.0,1,59.0,53.0,1,2,D,No,Fail
20.0,74.0,Medium,No,Medium,Yes,Male,27.0,2,6.0,1,96.0,88.0,1,2,A,No,Pass
23.0,64.0,Medium,No,Medium,Yes,Male,29.0,2,3.0,0,86.0,95.0,1,1,A,No,Pass
23.0,64.0,Medium,No,Medium,Yes,Male,25.0,1,9.0,0,64.0,75.0,0,2,B,No,Pass
23.0,64.0,Medium,Yes,High,Yes,Male,29.0,2,3.0,0,86.0,95.0,1,1,A,Yes,Pass
23.0,64.0,Medium,Yes,High,Yes,Male,25.0,1,9.0,0,64.0,75.0,0,2,B,Yes,Pass
23.0,64.0,High,Yes,Medium,Yes,Male,29.0,2,3.0,0,86.0,95.0,1,1,A,Yes,Pass
23.0,64.0,High,Yes,Medium,Yes,Male,25.0,1,9.0,0,64.0,75.0,0,2,B,Yes,Pass
23.0,64.0,Low,Yes,Medium,Yes,Male,29.0,2,3.0,0,86.0,95.0,1,1,A,Yes,Pass
23.0,64.0,Low,Yes,Medium,Yes,Male,25.0,1,9.0,0,64.0,75.0,0,2,B,Yes,Pass
23.0,64.0,High,No,Low,Yes,Male,29.0,2,3.0,0,86.0,95.0,1,1,A,No,Pass
23.0,64.0,High,No,Low,Yes,Male,25.0,1,9.0,0,64.0,75.0,0,2,B,No,Pass
23.0,64.0,Medium,Yes,Medium,Yes,Male,29.0,2,3.0,0,86.0,95.0,1,1,A,Yes,Pass
23.0,64.0,Medium,Yes,Medium,Yes,Male,25.0,1,9.0,0,64.0,75.0,0,2,B,Yes,Pass
21.0,80.0,High,No,Medium,Yes,Female,25.0,2,0.0,1,50.0,75.0,1,2,B,No,Pass
21.0,80.0,High,No,Medium,Yes,Female,25.0,0,15.0,1,96.0,87.0,0,1,A,No,Pass
21.0,80.0,High,No,Medium,Yes,Female,22.0,0,16.0,1,64.0,88.0,1,0,A,No,Pass
21.0,80.0,High,Yes,Medium,Yes,Female,25.0,2,0.0,1,50.0,75.0,1,2,B,Yes,Pass
21.0,80.0,High,Yes,Medium,Yes,Female,25.0,0,15.0,1,96.0,87.0,0,1,A,Yes,Pass
21.0,80.0,High,Yes,Medium,Yes,Female,22.0,0,16.0,1,64.0,88.0,1,0,A,Yes,Pass
21.0,80.0,High,Yes,Low,Yes,Female,25.0,2,0.0,1,50.0,75.0,1,2,B,Yes,Pass
21.0,80.0,High,Yes,Low,Yes,Female,25.0,0,15.0,1,96.0,87.0,0,1,A,Yes,Pass
21.0,80.0,High,Yes,Low,Yes,Female,22.0,0,16.0,1,64.0,88.0,1,0,A,Yes,Pass
21.0,80.0,Low,Yes,Medium,Yes,Female,25.0,2,0.0,1,50.0,75.0,1,2,B,Yes,Pass
21.0,80.0,Low,Yes,Medium,Yes,Female,25.0,0,15.0,1,96.0,87.0,0,1,A,Yes,Pass
21.0,80.0,Low,Yes,Medium,Yes,Female,22.0,0,16.0,1,64.0,88.0,1,0,A,Yes,Pass
21.0,80.0,Medium,Yes,Low,Yes,Female,25.0,2,0.0,1,50.0,75.0,1,2,B,Yes,Pass
21.0,80.0,Medium,Yes,Low,Yes,Female,25.0,0,15.0,1,96.0,87.0,0,1,A,Yes,Pass
21.0,80.0,Medium,Yes,Low,Yes,Female,22.0,0,16.0,1,64.0,88.0,1,0,A,Yes,Pass
21.0,80.0,Low,No,Medium,Yes,Female,25.0,2,0.0,1,50.0,75.0,1,2,B,No,Pass
21.0,80.0,Low,No,Medium,Yes,Female,25.0,0,15.0,1,96.0,87.0,0,1,A,No,Pass
21.0,80.0,Low,No,Medium,Yes,Female,22.0,0,16.0,1,64.0,88.0,1,0,A,No,Pass
14.0,91.0,Medium,Yes,Medium,Yes,Male,26.0,0,16.0,0,86.0,79.0,1,1,B,Yes,Pass
14.0,91.0,High,Yes,Medium,Yes,Male,26.0,0,16.0,0,86.0,79.0,1,1,B,Yes,Pass
27.0,69.0,Medium,No,Medium,Yes,Male,23.0,2,16.0,0,77.0,87.0,0,0,A,No,Pass
27.0,69.0,High,Yes,Low,Yes,Male,23.0,2,16.0,0,77.0,87.0,0,0,A,Yes,Pass
27.0,69.0,Low,Yes,Medium,Yes,Male,23.0,2,16.0,0,77.0,87.0,0,0,A,Yes,Pass
14.0,100.0,Medium,No,Low,Yes,Male,22.0,0,10.0,1,79.0,56.0,1,1,C,No,Pass
14.0,100.0,Medium,No,Low,Yes,Male,26.0,1,5.0,1,73.0,72.0,0,2,B,No,Pass
30.0,66.0,High,No,Low,Yes,Male,23.0,2,0.0,1,55.0,63.0,1,2,C,No,Pass
30.0,66.0,High,No,Low,No,Male,23.0,2,0.0,1,55.0,63.0,1,2,C,No,Pass
26.0,90.0,Low,Yes,Low,Yes,Male,19.0,0,18.0,1,73.0,47.0,0,1,D,Yes,Fail
26.0,90.0,High,Yes,Medium,Yes,Male,19.0,0,18.0,1,73.0,47.0,0,1,D,Yes,Fail
16.0,77.0,High,No,Low,Yes,Male,26.0,2,2.0,1,95.0,51.0,0,1,D,No,Fail
16.0,77.0,Medium,Yes,Medium,Yes,Male,26.0,2,2.0,1,95.0,51.0,0,1,D,Yes,Fail
16.0,77.0,Low,Yes,Medium,No,Male,26.0,2,2.0,1,95.0,51.0,0,1,D,Yes,Fail
24.0,92.0,Medium,Yes,High,Yes,Female,29.0,3,2.0,1,82.0,87.0,0,0,A,Yes,Pass
24.0,92.0,Medium,Yes,High,Yes,Female,18.0,0,16.0,0,70.0,96.0,1,2,A,Yes,Pass
24.0,92.0,High,No,High,Yes,Female,29.0,3,2.0,1,82.0,87.0,0,0,A,No,Pass
24.0,92.0,High,No,High,Yes,Female,18.0,0,16.0,0,70.0,96.0,1,2,A,No,Pass
24.0,92.0,High,No,Medium,Yes,Female,29.0,3,2.0,1,82.0,87.0,0,0,A,No,Pass
24.0,92.0,High,No,Medium,Yes,Female,18.0,0,16.0,0,70.0,96.0,1,2,A,No,Pass
24.0,92.0,Low,No,Medium,Yes,Female,29.0,3,2.0,1,82.0,87.0,0,0,A,No,Pass
24.0,92.0,Low,No,Medium,Yes,Female,18.0,0,16.0,0,70.0,96.0,1,2,A,No,Pass
24.0,92.0,Medium,No,Medium,Yes,Female,29.0,3,2.0,1,82.0,87.0,0,0,A,No,Pass
24.0,92.0,Medium,No,Medium,Yes,Female,18.0,0,16.0,0,70.0,96.0,1,2,A,No,Pass
24.0,92.0,Medium,Yes,Low,Yes,Female,29.0,3,2.0,1,82.0,87.0,0,0,A,Yes,Pass
24.0,92.0,Medium,Yes,Low,Yes,Female,18.0,0,16.0,0,70.0,96.0,1,2,A,Yes,Pass
28.0,82.0,Medium,Yes,Medium,Yes,Male,25.0,2,7.0,1,80.0,67.0,1,1,C,Yes,Pass
28.0,82.0,Medium,Yes,Medium,Yes,Male,27.0,0,14.0,1,93.0,82.0,1,1,B,Yes,Pass
28.0,82.0,Medium,Yes,Medium,Yes,Male,20.0,2,0.0,1,51.0,99.0,1,2,A,Yes,Pass
28.0,82.0,High,No,Low,Yes,Male,25.0,2,7.0,1,80.0,67.0,1,1,C,No,Pass
28.0,82.0,High,No,Low,Yes,Male,27.0,0,14.0,1,93.0,82.0,1,1,B,No,Pass
28.0,82.0,High,No,Low,Yes,Male,20.0,2,0.0,1,51.0,99.0,1,2,A,No,Pass
28.0,82.0,High,Yes,Low,Yes,Male,25.0,2,7.0,1,80.0,67.0,1,1,C,Yes,Pass
28.0,82.0,High,Yes,Low,Yes,Male,27.0,0,14.0,1,93.0,82.0,1,1,B,Yes,Pass
28.0,82.0,High,Yes,Low,Yes,Male,20.0,2,0.0,1,51.0,99.0,1,2,A,Yes,Pass
29.0,100.0,High,Yes,Medium,Yes,Female,24.0,3,20.0,0,87.0,56.0,1,2,C,Yes,Pass
29.0,100.0,High,Yes,Medium,Yes,Female,21.0,1,20.0,1,90.0,69.0,0,2,C,Yes,Pass
29.0,100.0,Medium,Yes,Medium,No,Female,24.0,3,20.0,0,87.0,56.0,1,2,C,Yes,Pass
29.0,100.0,Medium,Yes,Medium,No,Female,21.0,1,20.0,1,90.0,69.0,0,2,C,Yes,Pass
15.0,85.0,Medium,No,High,Yes,Male,25.0,0,14.0,1,76.0,67.0,1,0,C,No,Pass
15.0,85.0,Medium,No,High,Yes,Male,25.0,2,5.0,1,60.0,46.0,1,2,D,No,Fail
15.0,85.0,Medium,No,High,Yes,Male,23.0,3,5.0,0,54.0,82.0,0,2,B,No,Pass
15.0,85.0,High,Yes,Medium,Yes,Male,25.0,0,14.0,1,76.0,67.0,1,0,C,Yes,Pass
15.0,85.0,High,Yes,Medium,Yes,Male,25.0,2,5.0,1,60.0,46.0,1,2,D,Yes,Fail
15.0,85.0,High,Yes,Medium,Yes,Male,23.0,3,5.0,0,54.0,82.0,0,2,B,Yes,Pass
15.0,85.0,Medium,No,Medium,Yes,Male,25.0,0,14.0,1,76.0,67.0,1,0,C,No,Pass
15.0,85.0,Medium,No,Medium,Yes,Male,25.0,2,5.0,1,60.0,46.0,1,2,D,No,Fail
15.0,85.0,Medium,No,Medium,Yes,Male,23.0,3,5.0,0,54.0,82.0,0,2,B,No,Pass
15.0,85.0,Medium,Yes,Medium,Yes,Male,25.0,0,14.0,1,76.0,67.0,1,0,C,Yes,Pass
15.0,85.0,Medium,Yes,Medium,Yes,Male,25.0,2,5.0,1,60.0,46.0,1,2,D,Yes,Fail
15.0,85.0,Medium,Yes,Medium,Yes,Male,23.0,3,5.0,0,54.0,82.0,0,2,B,Yes,Pass
32.0,88.0,Medium,No,Low,Yes,Male,22.0,1,11.0,1,70.0,63.0,1,2,C,No,Pass
32.0,88.0,Medium,No,Low,Yes,Male,20.0,1,11.0,1,88.0,45.0,1,2,D,No,Fail
32.0,88.0,Low,Yes,Low,Yes,Male,22.0,1,11.0,1,70.0,63.0,1,2,C,Yes,Pass
32.0,88.0,Low,Yes,Low,Yes,Male,20.0,1,11.0,1,88.0,45.0,1,2,D,Yes,Fail
27.0,80.0,High,No,High,Yes,Male,29.0,3,11.0,0,84.0,52.0,1,2,D,No,Fail
27.0,80.0,Low,Yes,Medium,Yes,Male,29.0,3,11.0,0,84.0,52.0,1,2,D,Yes,Fail
27.0,80.0,Low,Yes,High,Yes,Male,29.0,3,11.0,0,84.0,52.0,1,2,D,Yes,Fail
27.0,80.0,Low,No,Low,Yes,Male,29.0,3,11.0,0,84.0,52.0,1,2,D,No,Fail
27.0,80.0,Medium,No,High,No,Male,29.0,3,11.0,0,84.0,52.0,1,2,D,No,Fail
27.0,80.0,Low,Yes,Low,Yes,Male,29.0,3,11.0,0,84.0,52.0,1,2,D,Yes,Fail
14.0,70.0,Medium,Yes,Low,Yes,Female,26.0,3,5.0,1,97.0,76.0,1,0,B,Yes,Pass
14.0,70.0,Medium,Yes,Low,Yes,Female,25.0,1,10.0,0,67.0,66.0,0,2,C,Yes,Pass
14.0,70.0,Medium,Yes,Low,Yes,Female,25.0,3,19.0,1,81.0,93.0,1,1,A,Yes,Pass
14.0,70.0,Medium,Yes,Low,Yes,Female,19.0,0,16.0,1,73.0,97.0,1,0,A,Yes,Pass
14.0,70.0,Medium,Yes,High,Yes,Female,26.0,3,5.0,1,97.0,76.0,1,0,B,Yes,Pass
14.0,70.0,Medium,Yes,High,Yes,Female,25.0,1,10.0,0,67.0,66.0,0,2,C,Yes,Pass
14.0,70.0,Medium,Yes,High,Yes,Female,25.0,3,19.0,1,81.0,93.0,1,1,A,Yes,Pass
14.0,70.0,Medium,Yes,High,Yes,Female,19.0,0,16.0,1,73.0,97.0,1,0,A,Yes,Pass
27.0,61.0,High,Yes,Medium,Yes,Female,25.0,0,4.0,1,100.0,86.0,1,2,A,Yes,Pass
26.0,81.0,Medium,No,Low,Yes,Female,20.0,2,1.0,0,56.0,58.0,1,2,C,No,Pass
26.0,81.0,Medium,No,Low,Yes,Female,24.0,3,5.0,1,77.0,50.0,1,2,D,No,Fail
26.0,81.0,Medium,No,Low,Yes,Female,26.0,2,1.0,0,50.0,86.0,0,0,A,No,Pass
26.0,81.0,Medium,No,Low,Yes,Female,25.0,1,9.0,1,100.0,72.0,0,2,B,No,Pass
26.0,81.0,Medium,Yes,Medium,Yes,Female,20.0,2,1.0,0,56.0,58.0,1,2,C,Yes,Pass
26.0,81.0,Medium,Yes,Medium,Yes,Female,24.0,3,5.0,1,77.0,50.0,1,2,D,Yes,Fail
26.0,81.0,Medium,Yes,Medium,Yes,Female,26.0,2,1.0,0,50.0,86.0,0,0,A,Yes,Pass
26.0,81.0,Medium,Yes,Medium,Yes,Female,25.0,1,9.0,1,100.0,72.0,0,2,B,Yes,Pass
26.0,81.0,Low,No,High,Yes,Female,20.0,2,1.0,0,56.0,58.0,1,2,C,No,Pass
26.0,81.0,Low,No,High,Yes,Female,24.0,3,5.0,1,77.0,50.0,1,2,D,No,Fail
26.0,81.0,Low,No,High,Yes,Female,26.0,2,1.0,0,50.0,86.0,0,0,A,No,Pass
26.0,81.0,Low,No,High,Yes,Female,25.0,1,9.0,1,100.0,72.0,0,2,B,No,Pass
26.0,81.0,Medium,Yes,Low,Yes,Female,20.0,2,1.0,0,56.0,58.0,1,2,C,Yes,Pass
26.0,81.0,Medium,Yes,Low,Yes,Female,24.0,3,5.0,1,77.0,50.0,1,2,D,Yes,Fail
26.0,81.0,Medium,Yes,Low,Yes,Female,26.0,2,1.0,0,50.0,86.0,0,0,A,Yes,Pass
26.0,81.0,Medium,Yes,Low,Yes,Female,25.0,1,9.0,1,100.0,72.0,0,2,B,Yes,Pass
11.0,97.0,Medium,Yes,Low,Yes,Male,28.0,2,5.0,0,51.0,46.0,1,2,D,Yes,Fail
11.0,97.0,High,Yes,Medium,Yes,Male,28.0,2,5.0,0,51.0,46.0,1,2,D,Yes,Fail
11.0,97.0,Medium,No,Medium,Yes,Male,28.0,2,5.0,0,51.0,46.0,1,2,D,No,Fail
18.0,77.0,High,Yes,Medium,Yes,Female,18.0,2,19.0,0,80.0,56.0,1,1,C,Yes,Pass
18.0,77.0,High,Yes,Medium,Yes,Female,20.0,1,6.0,0,73.0,41.0,0,2,D,Yes,Fail
18.0,77.0,High,Yes,Medium,Yes,Female,27.0,2,8.0,0,70.0,95.0,0,2,A,Yes,Pass
18.0,77.0,Medium,Yes,High,Yes,Female,18.0,2,19.0,0,80.0,56.0,1,1,C,Yes,Pass
18.0,77.0,Medium,Yes,High,Yes,Female,20.0,1,6.0,0,73.0,41.0,0,2,D,Yes,Fail
