,StudyHours,Attendance,Resources,Extracurricular,Motivation,Internet,Gender,Age,LearningStyle,OnlineCourses,Discussions,AssignmentCompletion,ExamScore,EduTech,StressLevel,FinalGrade,ActiveLearner,PassStatus
8303,16.0,86.0,Low,Yes,Low,Yes,Female,23.0,1,2.0,0,89.0,41.0,0,2,D,Yes,Fail
8304,16.0,86.0,Low,Yes,Low,Yes,Female,23.0,3,8.0,1,54.0,84.0,1,2,B,Yes,Pass
8305,16.0,86.0,High,Yes,Low,Yes,Female,25.0,2,17.0,1,60.0,89.0,0,0,A,Yes,Pass
8306,16.0,86.0,High,Yes,Low,Yes,Female,23.0,1,2.0,0,89.0,41.0,0,2,D,Yes,Fail
8307,16.0,86.0,High,Yes,Low,Yes,Female,23.0,3,8.0,1,54.0,84.0,1,2,B,Yes,Pass
8308,24.0,70.0,High,No,Medium,Yes,Female,25.0,3,2.0,0,73.0,79.0,0,0,B,No,Pass
8309,24.0,70.0,Low,Yes,High,Yes,Female,25.0,3,2.0,0,73.0,79.0,0,0,B,Yes,Pass
8310,24.0,70.0,High,No,Low,Yes,Female,25.0,3,2.0,0,73.0,79.0,0,0,B,No,Pass
8311,18.0,62.0,High,Yes,High,No,Male,26.0,1,3.0,1,67.0,70.0,1,1,B,Yes,Pass
8312,18.0,62.0,High,Yes,High,No,Male,29.0,0,16.0,0,88.0,50.0,1,1,D,Yes,Fail
8313,18.0,62.0,Medium,Yes,Medium,Yes,Male,26.0,1,3.0,1,67.0,70.0,1,1,B,Yes,Pass
8314,18.0,62.0,Medium,Yes,Medium,Yes,Male,29.0,0,16.0,0,88.0,50.0,1,1,D,Yes,Fail
8315,18.0,62.0,High,No,Low,Yes,Male,26.0,1,3.0,1,67.0,70.0,1,1,B,No,Pass
8316,18.0,62.0,High,No,Low,Yes,Male,29.0,0,16.0,0,88.0,50.0,1,1,D,No,Fail
8319,27.0,72.0,Low,Yes,Medium,Yes,Female,24.0,3,16.0,0,71.0,89.0,1,2,A,Yes,Pass
8320,27.0,72.0,Low,Yes,Medium,Yes,Female,18.0,3,18.0,1,78.0,54.0,1,2,D,Yes,Fail
8321,27.0,72.0,High,Yes,Medium,Yes,Female,24.0,3,16.0,0,71.0,89.0,1,2,A,Yes,Pass
8322,27.0,72.0,High,Yes,Medium,Yes,Female,18.0,3,18.0,1,78.0,54.0,1,2,D,Yes,Fail
8323,27.0,72.0,Medium,No,Medium,Yes,Female,24.0,3,16.0,0,71.0,89.0,1,2,A,No,Pass
8324,27.0,72.0,Medium,No,Medium,Yes,Female,18.0,3,18.0,1,78.0,54.0,1,2,D,No,Fail
8325,34.0,62.0,Low,No,Low,Yes,Female,22.0,2,12.0,1,81.0,88.0,0,2,A,No,Pass
8326,22.0,69.0,High,Yes,Medium,Yes,Female,24.0,0,5.0,0,76.0,85.0,1,1,A,Yes,Pass
8327,22.0,69.0,High,Yes,Medium,Yes,Female,25.0,1,17.0,1,93.0,98.0,1,2,A,Yes,Pass
8328,22.0,69.0,High,Yes,Medium,Yes,Female,23.0,2,0.0,1,65.0,56.0,0,2,C,Yes,Pass
8329,22.0,69.0,High,No,Low,Yes,Female,24.0,0,5.0,0,76.0,85.0,1,1,A,No,Pass
8330,22.0,69.0,High,No,Low,Yes,Female,25.0,1,17.0,1,93.0,98.0,1,2,A,No,Pass
8331,22.0,69.0,High,No,Low,Yes,Female,23.0,2,0.0,1,65.0,56.0,0,2,C,No,Pass
8332,22.0,69.0,Medium,No,Low,Yes,Female,24.0,0,5.0,0,76.0,85.0,1,1,A,No,Pass
8333,22.0,69.0,Medium,No,Low,Yes,Female,25.0,1,17.0,1,93.0,98.0,1,2,A,No,Pass
8334,22.0,69.0,Medium,No,Low,Yes,Female,23.0,2,0.0,1,65.0,56.0,0,2,C,No,Pass
8335,22.0,69.0,Medium,No,High,Yes,Female,24.0,0,5.0,0,76.0,85.0,1,1,A,No,Pass
8336,22.0,69.0,Medium,No,High,Yes,Female,25.0,1,17.0,1,93.0,98.0,1,2,A,No,Pass
8337,22.0,69.0,Medium,No,High,Yes,Female,23.0,2,0.0,1,65.0,56.0,0,2,C,No,Pass
8338,22.0,69.0,Medium,No,Low,No,Female,24.0,0,5.0,0,76.0,85.0,1,1,A,No,Pass
8339,22.0,69.0,Medium,No,Low,No,Female,25.0,1,17.0,1,93.0,98.0,1,2,A,No,Pass
8340,22.0,69.0,Medium,No,Low,No,Female,23.0,2,0.0,1,65.0,56.0,0,2,C,No,Pass
8344,26.0,66.0,Medium,Yes,Medium,Yes,Male,29.0,1,16.0,1,90.0,63.0,1,1,C,Yes,Pass
8345,26.0,66.0,Medium,Yes,Medium,Yes,Male,22.0,3,1.0,0,97.0,84.0,1,1,B,Yes,Pass
8346,9.0,98.0,Medium,No,Medium,Yes,Male,27.0,0,2.0,1,89.0,55.0,1,0,C,No,Pass
8347,9.0,98.0,Medium,No,Medium,Yes,Male,18.0,1,19.0,1,68.0,65.0,1,0,C,No,Pass
8348,9.0,98.0,Medium,No,Medium,Yes,Male,21.0,2,16.0,0,67.0,65.0,0,1,C,No,Pass
8349,9.0,98.0,Medium,No,Low,Yes,Male,27.0,0,2.0,1,89.0,55.0,1,0,C,No,Pass
8350,9.0,98.0,Medium,No,Low,Yes,Male,18.0,1,19.0,1,68.0,65.0,1,0,C,No,Pass
8351,9.0,98.0,Medium,No,Low,Yes,Male,21.0,2,16.0,0,67.0,65.0,0,1,C,No,Pass
8352,9.0,98.0,High,No,Medium,Yes,Male,27.0,0,2.0,1,89.0,55.0,1,0,C,No,Pass
8353,9.0,98.0,High,No,Medium,Yes,Male,18.0,1,19.0,1,68.0,65.0,1,0,C,No,Pass
8354,9.0,98.0,High,No,Medium,Yes,Male,21.0,2,16.0,0,67.0,65.0,0,1,C,No,Pass
8355,9.0,98.0,Medium,Yes,Medium,Yes,Male,27.0,0,2.0,1,89.0,55.0,1,0,C,Yes,Pass
8356,9.0,98.0,Medium,Yes,Medium,Yes,Male,18.0,1,19.0,1,68.0,65.0,1,0,C,Yes,Pass
8357,9.0,98.0,Medium,Yes,Medium,Yes,Male,21.0,2,16.0,0,67.0,65.0,0,1,C,Yes,Pass
8358,13.0,80.0,High,Yes,High,Yes,Female,20.0,0,13.0,0,82.0,75.0,1,2,B,Yes,Pass
8359,13.0,80.0,High,Yes,High,Yes,Female,27.0,3,13.0,0,67.0,62.0,1,1,C,Yes,Pass
8360,13.0,80.0,High,Yes,High,Yes,Female,24.0,0,7.0,1,56.0,52.0,1,0,D,Yes,Fail
8361,13.0,80.0,High,Yes,High,Yes,Female,22.0,2,1.0,1,84.0,46.0,1,2,D,Yes,Fail
8362,13.0,80.0,High,Yes,High,Yes,Female,19.0,3,3.0,0,82.0,44.0,1,0,D,Yes,Fail
8363,13.0,80.0,High,Yes,High,Yes,Female,29.0,3,5.0,1,98.0,79.0,1,1,B,Yes,Pass
8364,13.0,80.0,Medium,Yes,High,Yes,Female,20.0,0,13.0,0,82.0,75.0,1,2,B,Yes,Pass
8365,13.0,80.0,Medium,Yes,High,Yes,Female,27.0,3,13.0,0,67.0,62.0,1,1,C,Yes,Pass
8366,13.0,80.0,Medium,Yes,High,Yes,Female,24.0,0,7.0,1,56.0,52.0,1,0,D,Yes,Fail
8367,13.0,80.0,Medium,Yes,High,Yes,Female,22.0,2,1.0,1,84.0,46.0,1,2,D,Yes,Fail
8368,13.0,80.0,Medium,Yes,High,Yes,Female,19.0,3,3.0,0,82.0,44.0,1,0,D,Yes,Fail
8369,13.0,80.0,Medium,Yes,High,Yes,Female,29.0,3,5.0,1,98.0,79.0,1,1,B,Yes,Pass
8370,13.0,80.0,Medium,No,Medium,Yes,Female,20.0,0,13.0,0,82.0,75.0,1,2,B,No,Pass
8371,13.0,80.0,Medium,No,Medium,Yes,Female,27.0,3,13.0,0,67.0,62.0,1,1,C,No,Pass
8372,13.0,80.0,Medium,No,Medium,Yes,Female,24.0,0,7.0,1,56.0,52.0,1,0,D,No,Fail
8373,13.0,80.0,Medium,No,Medium,Yes,Female,22.0,2,1.0,1,84.0,46.0,1,2,D,No,Fail
8374,13.0,80.0,Medium,No,Medium,Yes,Female,19.0,3,3.0,0,82.0,44.0,1,0,D,No,Fail
8375,13.0,80.0,Medium,No,Medium,Yes,Female,29.0,3,5.0,1,98.0,79.0,1,1,B,No,Pass
8376,7.0,73.0,Medium,Yes,Medium,Yes,Female,27.0,2,0.0,0,69.0,68.0,1,0,C,Yes,Pass
8377,7.0,73.0,Medium,Yes,Medium,Yes,Female,29.0,2,2.0,1,92.0,40.0,0,2,D,Yes,Fail
8378,7.0,73.0,Medium,Yes,Medium,Yes,Female,29.0,0,18.0,1,88.0,99.0,1,0,A,Yes,Pass
8379,7.0,73.0,Medium,Yes,Medium,Yes,Female,21.0,1,15.0,1,65.0,58.0,0,1,C,Yes,Pass
8380,7.0,73.0,Medium,Yes,Medium,Yes,Female,21.0,1,5.0,1,60.0,76.0,1,0,B,Yes,Pass
8381,35.0,61.0,High,Yes,Low,Yes,Male,25.0,1,15.0,1,80.0,47.0,0,1,D,Yes,Fail
8382,35.0,61.0,High,Yes,Low,Yes,Male,19.0,1,18.0,0,61.0,56.0,0,2,C,Yes,Pass
8383,25.0,93.0,High,No,Low,Yes,Male,28.0,2,17.0,1,50.0,82.0,1,1,B,No,Pass
8384,25.0,93.0,High,No,Low,Yes,Male,22.0,0,15.0,0,72.0,71.0,0,1,B,No,Pass
8385,25.0,93.0,High,No,High,Yes,Male,28.0,2,17.0,1,50.0,82.0,1,1,B,No,Pass
8386,25.0,93.0,High,No,High,Yes,Male,22.0,0,15.0,0,72.0,71.0,0,1,B,No,Pass
8387,25.0,93.0,Medium,Yes,Low,Yes,Male,28.0,2,17.0,1,50.0,82.0,1,1,B,Yes,Pass
8388,25.0,93.0,Medium,Yes,Low,Yes,Male,22.0,0,15.0,0,72.0,71.0,0,1,B,Yes,Pass
8389,25.0,93.0,Medium,No,Medium,Yes,Male,28.0,2,17.0,1,50.0,82.0,1,1,B,No,Pass
8390,25.0,93.0,Medium,No,Medium,Yes,Male,22.0,0,15.0,0,72.0,71.0,0,1,B,No,Pass
8393,26.0,71.0,Low,No,Medium,Yes,Female,23.0,3,3.0,1,62.0,64.0,1,1,C,No,Pass
8394,26.0,71.0,Low,No,Medium,Yes,Female,27.0,0,3.0,0,55.0,71.0,0,0,B,No,Pass
8395,26.0,71.0,Low,No,Medium,Yes,Female,19.0,3,17.0,1,61.0,89.0,1,2,A,No,Pass
8396,26.0,71.0,Low,No,Medium,Yes,Female,18.0,1,13.0,1,50.0,72.0,1,1,B,No,Pass
8397,26.0,71.0,Low,No,Medium,Yes,Female,28.0,3,13.0,0,97.0,47.0,1,0,D,No,Fail
8398,26.0,71.0,Low,No,Medium,Yes,Female,18.0,1,12.0,1,60.0,90.0,1,2,A,No,Pass
8399,26.0,71.0,Low,No,Medium,Yes,Female,25.0,3,12.0,0,57.0,100.0,1,2,A,No,Pass
8400,26.0,71.0,High,No,Low,Yes,Female,23.0,3,3.0,1,62.0,64.0,1,1,C,No,Pass
8401,26.0,71.0,High,No,Low,Yes,Female,27.0,0,3.0,0,55.0,71.0,0,0,B,No,Pass
8402,26.0,71.0,High,No,Low,Yes,Female,19.0,3,17.0,1,61.0,89.0,1,2,A,No,Pass
8403,26.0,71.0,High,No,Low,Yes,Female,18.0,1,13.0,1,50.0,72.0,1,1,B,No,Pass
8404,26.0,71.0,High,No,Low,Yes,Female,28.0,3,13.0,0,97.0,47.0,1,0,D,No,Fail
8405,26.0,71.0,High,No,Low,Yes,Female,18.0,1,12.0,1,60.0,90.0,1,2,A,No,Pass
8406,26.0,71.0,High,No,Low,Yes,Female,25.0,3,12.0,0,57.0,100.0,1,2,A,No,Pass
8407,26.0,71.0,Medium,Yes,Medium,No,Female,23.0,3,3.0,1,62.0,64.0,1,1,C,Yes,Pass
8408,26.0,71.0,Medium,Yes,Medium,No,Female,27.0,0,3.0,0,55.0,71.0,0,0,B,Yes,Pass
8409,26.0,71.0,Medium,Yes,Medium,No,Female,19.0,3,17.0,1,61.0,89.0,1,2,A,Yes,Pass
8410,26.0,71.0,Medium,Yes,Medium,No,Female,18.0,1,13.0,1,50.0,72.0,1,1,B,Yes,Pass
8411,26.0,71.0,Medium,Yes,Medium,No,Female,28.0,3,13.0,0,97.0,47.0,1,0,D,Yes,Fail
8412,26.0,71.0,Medium,Yes,Medium,No,Female,18.0,1,12.0,1,60.0,90.0,1,2,A,Yes,Pass
8413,26.0,71.0,Medium,Yes,Medium,No,Female,25.0,3,12.0,0,57.0,100.0,1,2,A,Yes,Pass
8414,22.0,93.0,Medium,No,Low,Yes,Male,28.0,0,7.0,1,92.0,43.0,0,2,D,No,Fail
8415,22.0,93.0,High,Yes,High,Yes,Male,28.0,0,7.0,1,92.0,43.0,0,2,D,Yes,Fail
8416,22.0,93.0,Low,Yes,Medium,Yes,Male,28.0,0,7.0,1,92.0,43.0,0,2,D,Yes,Fail
8417,22.0,93.0,Medium,Yes,High,Yes,Male,28.0,0,7.0,1,92.0,43.0,0,2,D,Yes,Fail
8418,16.0,99.0,Medium,Yes,Low,Yes,Female,19.0,0,0.0,1,55.0,57.0,0,2,C,Yes,Pass
8419,16.0,99.0,High,Yes,High,Yes,Female,19.0,0,0.0,1,55.0,57.0,0,2,C,Yes,Pass
8420,16.0,99.0,Medium,No,Low,No,Female,19.0,0,0.0,1,55.0,57.0,0,2,C,No,Pass
8421,16.0,99.0,Medium,No,High,No,Female,19.0,0,0.0,1,55.0,57.0,0,2,C,No,Pass
8422,16.0,99.0,Medium,No,Low,Yes,Female,19.0,0,0.0,1,55.0,57.0,0,2,C,No,Pass
8424,16.0,99.0,Medium,Yes,Medium,Yes,Female,19.0,0,0.0,1,55.0,57.0,0,2,C,Yes,Pass
8425,15.0,82.0,High,Yes,Medium,Yes,Male,22.0,2,1.0,1,97.0,55.0,1,2,C,Yes,Pass
8426,15.0,82.0,High,Yes,Medium,Yes,Male,26.0,1,14.0,1,80.0,51.0,1,1,D,Yes,Fail
8427,15.0,82.0,High,Yes,Medium,Yes,Male,24.0,1,15.0,1,67.0,90.0,0,2,A,Yes,Pass
8428,15.0,82.0,High,Yes,Medium,Yes,Male,27.0,3,17.0,0,75.0,90.0,1,1,A,Yes,Pass
8429,15.0,82.0,High,Yes,Medium,Yes,Male,25.0,2,6.0,1,81.0,49.0,0,1,D,Yes,Fail
8430,15.0,82.0,High,Yes,High,No,Male,22.0,2,1.0,1,97.0,55.0,1,2,C,Yes,Pass
8431,15.0,82.0,High,Yes,High,No,Male,26.0,1,14.0,1,80.0,51.0,1,1,D,Yes,Fail
8432,15.0,82.0,High,Yes,High,No,Male,24.0,1,15.0,1,67.0,90.0,0,2,A,Yes,Pass
8433,15.0,82.0,High,Yes,High,No,Male,27.0,3,17.0,0,75.0,90.0,1,1,A,Yes,Pass
8434,15.0,82.0,High,Yes,High,No,Male,25.0,2,6.0,1,81.0,49.0,0,1,D,Yes,Fail
8435,23.0,92.0,Low,Yes,High,Yes,Male,24.0,2,0.0,1,80.0,55.0,1,2,C,Yes,Pass
8436,23.0,92.0,Medium,Yes,Low,Yes,Male,24.0,2,0.0,1,80.0,55.0,1,2,C,Yes,Pass
8437,23.0,92.0,Medium,Yes,Medium,Yes,Male,24.0,2,0.0,1,80.0,55.0,1,2,C,Yes,Pass
8438,23.0,92.0,High,No,Medium,Yes,Male,24.0,2,0.0,1,80.0,55.0,1,2,C,No,Pass
8439,23.0,92.0,High,Yes,High,Yes,Male,24.0,2,0.0,1,80.0,55.0,1,2,C,Yes,Pass
8440,20.0,91.0,Medium,Yes,Medium,Yes,Male,25.0,3,20.0,1,59.0,84.0,1,0,B,Yes,Pass
8441,20.0,91.0,High,Yes,Low,Yes,Male,25.0,3,20.0,1,59.0,84.0,1,0,B,Yes,Pass
8442,20.0,91.0,Low,Yes,Medium,Yes,Male,25.0,3,20.0,1,59.0,84.0,1,0,B,Yes,Pass
8443,20.0,91.0,Medium,No,Medium,Yes,Male,25.0,3,20.0,1,59.0,84.0,1,0,B,No,Pass
8445,20.0,91.0,Medium,Yes,High,Yes,Male,25.0,3,20.0,1,59.0,84.0,1,0,B,Yes,Pass
8446,16.0,74.0,High,Yes,Low,Yes,Male,19.0,3,1.0,0,61.0,66.0,1,2,C,Yes,Pass
8447,16.0,74.0,High,Yes,Low,Yes,Male,28.0,0,13.0,1,82.0,68.0,1,0,C,Yes,Pass
8450,16.0,74.0,High,No,Low,Yes,Male,19.0,3,1.0,0,61.0,66.0,1,2,C,No,Pass
8451,16.0,74.0,High,No,Low,Yes,Male,28.0,0,13.0,1,82.0,68.0,1,0,C,No,Pass
8452,16.0,74.0,High,No,Medium,Yes,Male,19.0,3,1.0,0,61.0,66.0,1,2,C,No,Pass
8453,16.0,74.0,High,No,Medium,Yes,Male,28.0,0,13.0,1,82.0,68.0,1,0,C,No,Pass
8454,19.0,82.0,High,Yes,Medium,Yes,Male,23.0,0,12.0,1,64.0,59.0,0,1,C,Yes,Pass
8455,19.0,82.0,High,Yes,Medium,Yes,Male,29.0,1,18.0,1,86.0,76.0,0,2,B,Yes,Pass
8456,19.0,82.0,High,Yes,Medium,Yes,Male,29.0,1,13.0,0,99.0,62.0,1,2,C,Yes,Pass
8457,19.0,82.0,High,Yes,Medium,Yes,Male,18.0,0,5.0,1,68.0,90.0,0,1,A,Yes,Pass
8458,19.0,82.0,Low,No,Medium,Yes,Male,23.0,0,12.0,1,64.0,59.0,0,1,C,No,Pass
8459,19.0,82.0,Low,No,Medium,Yes,Male,29.0,1,18.0,1,86.0,76.0,0,2,B,No,Pass
8460,19.0,82.0,Low,No,Medium,Yes,Male,29.0,1,13.0,0,99.0,62.0,1,2,C,No,Pass
8461,19.0,82.0,Low,No,Medium,Yes,Male,18.0,0,5.0,1,68.0,90.0,0,1,A,No,Pass
8462,19.0,82.0,Medium,No,Low,Yes,Male,23.0,0,12.0,1,64.0,59.0,0,1,C,No,Pass
8463,19.0,82.0,Medium,No,Low,Yes,Male,29.0,1,18.0,1,86.0,76.0,0,2,B,No,Pass
8464,19.0,82.0,Medium,No,Low,Yes,Male,29.0,1,13.0,0,99.0,62.0,1,2,C,No,Pass
8465,19.0,82.0,Medium,No,Low,Yes,Male,18.0,0,5.0,1,68.0,90.0,0,1,A,No,Pass
8466,19.0,82.0,Medium,No,Medium,Yes,Male,23.0,0,12.0,1,64.0,59.0,0,1,C,No,Pass
8467,19.0,82.0,Medium,No,Medium,Yes,Male,29.0,1,18.0,1,86.0,76.0,0,2,B,No,Pass
8468,19.0,82.0,Medium,No,Medium,Yes,Male,29.0,1,13.0,0,99.0,62.0,1,2,C,No,Pass
8469,19.0,82.0,Medium,No,Medium,Yes,Male,18.0,0,5.0,1,68.0,90.0,0,1,A,No,Pass
8474,23.0,69.0,Medium,Yes,High,Yes,Female,25.0,1,2.0,0,67.0,53.0,0,2,D,Yes,Fail
8475,23.0,69.0,Medium,Yes,High,Yes,Female,22.0,3,3.0,0,86.0,40.0,1,0,D,Yes,Fail
8476,8.0,80.0,Low,No,High,Yes,Female,23.0,1,4.0,1,67.0,43.0,1,2,D,No,Fail
8477,19.0,71.0,High,No,High,Yes,Female,28.0,0,17.0,0,67.0,66.0,1,2,C,No,Pass
8478,19.0,71.0,High,No,High,Yes,Female,22.0,0,2.0,1,68.0,57.0,1,2,C,No,Pass
8479,19.0,71.0,High,No,High,Yes,Female,23.0,1,3.0,1,73.0,77.0,1,2,B,No,Pass
8480,19.0,71.0,Medium,Yes,Medium,Yes,Female,28.0,0,17.0,0,67.0,66.0,1,2,C,Yes,Pass
8481,19.0,71.0,Medium,Yes,Medium,Yes,Female,22.0,0,2.0,1,68.0,57.0,1,2,C,Yes,Pass
8482,19.0,71.0,Medium,Yes,Medium,Yes,Female,23.0,1,3.0,1,73.0,77.0,1,2,B,Yes,Pass
8486,19.0,71.0,Medium,Yes,Low,Yes,Female,28.0,0,17.0,0,67.0,66.0,1,2,C,Yes,Pass
8487,19.0,71.0,Medium,Yes,Low,Yes,Female,22.0,0,2.0,1,68.0,57.0,1,2,C,Yes,Pass
8488,19.0,71.0,Medium,Yes,Low,Yes,Female,23.0,1,3.0,1,73.0,77.0,1,2,B,Yes,Pass
8489,19.0,71.0,High,Yes,Low,Yes,Female,28.0,0,17.0,0,67.0,66.0,1,2,C,Yes,Pass
8490,19.0,71.0,High,Yes,Low,Yes,Female,22.0,0,2.0,1,68.0,57.0,1,2,C,Yes,Pass
8491,19.0,71.0,High,Yes,Low,Yes,Female,23.0,1,3.0,1,73.0,77.0,1,2,B,Yes,Pass
8492,13.0,67.0,Medium,Yes,High,Yes,Male,19.0,1,12.0,0,78.0,62.0,0,2,C,Yes,Pass
8493,13.0,67.0,Medium,Yes,High,Yes,Male,26.0,0,19.0,1,77.0,52.0,1,1,D,Yes,Fail
8494,13.0,67.0,Medium,Yes,High,Yes,Male,26.0,0,2.0,0,50.0,54.0,1,1,D,Yes,Fail
8495,13.0,67.0,Medium,Yes,Medium,Yes,Male,19.0,1,12.0,0,78.0,62.0,0,2,C,Yes,Pass
8496,13.0,67.0,Medium,Yes,Medium,Yes,Male,26.0,0,19.0,1,77.0,52.0,1,1,D,Yes,Fail
8497,13.0,67.0,Medium,Yes,Medium,Yes,Male,26.0,0,2.0,0,50.0,54.0,1,1,D,Yes,Fail
8498,13.0,67.0,Low,Yes,Medium,Yes,Male,19.0,1,12.0,0,78.0,62.0,0,2,C,Yes,Pass
8499,13.0,67.0,Low,Yes,Medium,Yes,Male,26.0,0,19.0,1,77.0,52.0,1,1,D,Yes,Fail
8500,13.0,67.0,Low,Yes,Medium,Yes,Male,26.0,0,2.0,0,50.0,54.0,1,1,D,Yes,Fail
8501,13.0,67.0,High,Yes,Medium,Yes,Male,19.0,1,12.0,0,78.0,62.0,0,2,C,Yes,Pass
8502,13.0,67.0,High,Yes,Medium,Yes,Male,26.0,0,19.0,1,77.0,52.0,1,1,D,Yes,Fail
8503,13.0,67.0,High,Yes,Medium,Yes,Male,26.0,0,2.0,0,50.0,54.0,1,1,D,Yes,Fail
8504,16.0,93.0,Medium,Yes,Medium,Yes,Female,27.0,1,6.0,1,84.0,46.0,1,1,D,Yes,Fail
8506,16.0,93.0,High,Yes,Low,Yes,Female,27.0,1,6.0,1,84.0,46.0,1,1,D,Yes,Fail
8507,18.0,68.0,Medium,No,High,Yes,Female,25.0,2,11.0,1,80.0,80.0,1,2,B,No,Pass
8508,18.0,68.0,Medium,No,High,Yes,Female,20.0,1,10.0,0,55.0,79.0,0,1,B,No,Pass
8509,18.0,68.0,High,No,Medium,Yes,Female,25.0,2,11.0,1,80.0,80.0,1,2,B,No,Pass
8510,18.0,68.0,High,No,Medium,Yes,Female,20.0,1,10.0,0,55.0,79.0,0,1,B,No,Pass
8511,18.0,67.0,Medium,No,Medium,Yes,Female,27.0,3,0.0,1,57.0,79.0,0,2,B,No,Pass
8512,18.0,67.0,Medium,No,Medium,Yes,Female,24.0,0,15.0,1,62.0,85.0,1,2,A,No,Pass
8513,18.0,67.0,Medium,No,Medium,Yes,Female,27.0,1,9.0,1,61.0,76.0,0,2,B,No,Pass
8514,18.0,67.0,High,Yes,Low,Yes,Female,27.0,3,0.0,1,57.0,79.0,0,2,B,Yes,Pass
8515,18.0,67.0,High,Yes,Low,Yes,Female,24.0,0,15.0,1,62.0,85.0,1,2,A,Yes,Pass
8516,18.0,67.0,High,Yes,Low,Yes,Female,27.0,1,9.0,1,61.0,76.0,0,2,B,Yes,Pass
8517,21.0,66.0,Medium,No,Low,No,Male,21.0,2,16.0,0,68.0,72.0,0,2,B,No,Pass
8518,21.0,66.0,Medium,No,Medium,Yes,Male,21.0,2,16.0,0,68.0,72.0,0,2,B,No,Pass
8519,21.0,66.0,Medium,Yes,Medium,Yes,Male,21.0,2,16.0,0,68.0,72.0,0,2,B,Yes,Pass
8520,26.0,90.0,High,No,Low,Yes,Female,21.0,0,3.0,1,62.0,81.0,0,2,B,No,Pass
8521,26.0,90.0,High,No,Low,Yes,Female,29.0,0,7.0,0,63.0,97.0,1,2,A,No,Pass
8522,26.0,90.0,High,No,Low,Yes,Female,28.0,0,11.0,0,67.0,55.0,1,1,C,No,Pass
8523,26.0,90.0,High,No,Low,Yes,Female,21.0,3,8.0,1,88.0,94.0,1,2,A,No,Pass
8524,26.0,90.0,High,No,Low,Yes,Female,21.0,2,1.0,1,80.0,62.0,1,2,C,No,Pass
8525,26.0,90.0,Medium,Yes,Medium,Yes,Female,21.0,0,3.0,1,62.0,81.0,0,2,B,Yes,Pass
8526,26.0,90.0,Medium,Yes,Medium,Yes,Female,29.0,0,7.0,0,63.0,97.0,1,2,A,Yes,Pass
8527,26.0,90.0,Medium,Yes,Medium,Yes,Female,28.0,0,11.0,0,67.0,55.0,1,1,C,Yes,Pass
8528,26.0,90.0,Medium,Yes,Medium,Yes,Female,21.0,3,8.0,1,88.0,94.0,1,2,A,Yes,Pass
8529,26.0,90.0,Medium,Yes,Medium,Yes,Female,21.0,2,1.0,1,80.0,62.0,1,2,C,Yes,Pass
8530,26.0,90.0,Medium,No,High,Yes,Female,21.0,0,3.0,1,62.0,81.0,0,2,B,No,Pass
8531,26.0,90.0,Medium,No,High,Yes,Female,29.0,0,7.0,0,63.0,97.0,1,2,A,No,Pass
8532,26.0,90.0,Medium,No,High,Yes,Female,28.0,0,11.0,0,67.0,55.0,1,1,C,No,Pass
8533,26.0,90.0,Medium,No,High,Yes,Female,21.0,3,8.0,1,88.0,94.0,1,2,A,No,Pass
8534,26.0,90.0,Medium,No,High,Yes,Female,21.0,2,1.0,1,80.0,62.0,1,2,C,No,Pass
8535,11.0,84.0,Medium,Yes,High,Yes,Female,27.0,1,6.0,1,75.0,43.0,1,2,D,Yes,Fail
8536,11.0,84.0,Medium,No,Low,Yes,Female,27.0,1,6.0,1,75.0,43.0,1,2,D,No,Fail
8537,11.0,84.0,Low,Yes,Low,Yes,Female,27.0,1,6.0,1,75.0,43.0,1,2,D,Yes,Fail
8539,5.0,87.0,Low,No,Medium,Yes,Female,26.0,0,19.0,1,77.0,59.0,0,1,C,No,Pass
8540,19.0,86.0,Low,No,Low,Yes,Male,20.0,0,20.0,1,56.0,70.0,1,2,B,No,Pass
8541,19.0,86.0,High,Yes,High,Yes,Male,20.0,0,20.0,1,56.0,70.0,1,2,B,Yes,Pass
8542,19.0,86.0,Medium,No,Medium,Yes,Male,20.0,0,20.0,1,56.0,70.0,1,2,B,No,Pass
8543,19.0,86.0,Medium,Yes,Low,Yes,Male,20.0,0,20.0,1,56.0,70.0,1,2,B,Yes,Pass
8544,13.0,60.0,Medium,Yes,Medium,Yes,Male,28.0,0,8.0,0,71.0,92.0,0,1,A,Yes,Pass
8545,13.0,60.0,Medium,No,Low,Yes,Male,28.0,0,8.0,0,71.0,92.0,0,1,A,No,Pass
8546,13.0,60.0,Low,No,Low,Yes,Male,28.0,0,8.0,0,71.0,92.0,0,1,A,No,Pass
8547,13.0,60.0,Medium,No,High,Yes,Male,28.0,0,8.0,0,71.0,92.0,0,1,A,No,Pass
8549,9.0,61.0,Medium,Yes,Low,No,Male,25.0,1,3.0,0,70.0,83.0,1,1,B,Yes,Pass
8550,9.0,61.0,High,Yes,Medium,Yes,Male,25.0,1,3.0,0,70.0,83.0,1,1,B,Yes,Pass
8551,17.0,71.0,High,Yes,Low,Yes,Female,19.0,2,2.0,0,55.0,46.0,1,0,D,Yes,Fail
8552,17.0,71.0,High,Yes,Low,Yes,Female,29.0,0,14.0,0,72.0,44.0,1,1,D,Yes,Fail
8553,17.0,71.0,High,Yes,Low,Yes,Female,25.0,2,16.0,1,58.0,69.0,1,2,C,Yes,Pass
